feature,mean_importance
안개,-0.00024737654520352593
강수량(mm),-3.358096551924206e-05
서리,-3.444485879100512e-06
번개,7.675268811979663e-05
진눈깨비,0.00016428716346728045
풍향,0.0001719369664710868
연기/연무,0.0001934013267804957
시간,0.00019462979785132007
월,0.0003445830163725905
요일,0.0005845075319298676
사건발생거리,0.0013325198071608923
소관경찰서,0.008953031523372434
소관지역,0.030154473223260325
범죄발생지,0.11641360593579209
